orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,equilibrium_temperature_K,insolation_flux_earth,stellar_temperature_K,stellar_logg_cgs,stellar_radius_sun,signal_to_noise,radius_ratio,log_orbital_period,log_planet_radius,target
-0.03594345,-0.277416318,-0.22128234,-0.023507685,-0.85033865,-0.039868133,-1.257429233,0.922846035,-0.206725428,-0.174474485,-0.059505738,0.159453749,-0.755927569,2
-0.040421293,-0.431185107,-0.234451221,-0.02388797,-0.654270893,-0.039595889,-1.257429233,0.922846035,-0.206725428,-0.206725626,-0.06487491,-0.281534048,-1.141082031,2
-0.040273001,-0.403566024,-0.164920958,-0.022110015,-0.469487612,-0.03912659,-0.772240758,0.721703094,-0.169233382,1.373580252,-0.046820175,-0.2607447,-0.059557112,2
-0.04069416,0.098235442,0.051220467,-0.015576032,0.289393344,-0.032843482,0.25681422,-0.456824555,-0.016453294,6.357220342,-0.019746115,-0.321674597,0.97981328,2
-0.025431255,1.321976753,-0.223966215,-0.022396463,-0.472308731,-0.039136001,0.495905291,-0.20468763,-0.043635028,0.055571221,-0.059657596,0.651388218,-0.160481993,2
-0.043718321,-0.141952825,0.647040787,-0.005431814,0.572915784,-0.027390415,-0.051464378,0.557389143,-0.161266322,0.149901146,0.130205268,-1.142941084,1.577950115,0
-0.042621581,-0.229461597,0.623780535,-0.011778124,0.618053684,-0.026336418,0.641286675,0.177767256,-0.075737592,0.769011188,0.019758121,-0.715092423,1.25918391,0
-0.02044206,0.697426671,-0.227330006,-0.01283008,-0.764294526,-0.03977127,-0.065477041,0.206097248,-0.134787564,-0.122648953,0.035708998,0.795704357,1.191190557,0
-0.035772295,-0.320322042,-0.233001929,-0.023463236,-0.422939152,-0.038961285,0.206894106,0.509228158,-0.133850263,-0.199827983,-0.063813252,0.17146728,-0.72110803,2
-0.030447398,-0.091505834,-0.232357799,-0.023433603,-0.59079572,-0.039459861,0.206894106,0.509228158,-0.133850263,-0.19964156,-0.063537233,0.4627909,-0.698722253,2
-0.043146197,-0.557947138,-0.236294149,-0.023591644,0.587021378,-0.027078247,0.431972514,0.427071182,-0.12260265,-0.1606792,-0.065427093,-0.88456807,-0.826221287,0
-0.007296739,0.208125231,-0.229119256,-0.022954543,-0.813664105,-0.039830205,-0.132037193,-0.201854631,-0.074097315,-0.158814972,-0.062195782,1.067617078,-0.404461025,2
-0.044185723,-0.588004779,-0.238852777,-0.023897847,1.005957519,-0.013989595,-0.208231051,0.418572185,-0.140177046,-0.177084404,-0.067693492,-1.479486577,-1.154093569,1
-0.042545008,-0.441927652,-0.240710019,-0.024075643,0.08768335,-0.03545338,-0.211734217,0.560222142,-0.140411371,-0.200387251,-0.069395524,-0.693763422,-1.434860992,2
-0.041662438,-0.588520421,-0.227616286,-0.019171451,-0.044909233,-0.036747207,-0.055843335,0.557389143,-0.148144106,-0.123021799,-0.020293389,-0.489114414,0.573328272,0
-0.03732409,-0.285559167,-0.237081419,-0.023729929,-0.548478938,-0.039356914,-0.539280227,0.495063162,-0.159626045,-0.175965868,-0.065328152,0.05314553,-0.957722941,2
-0.042565647,-0.661977944,-0.240740436,-0.023201482,1.656225402,0.02364337,0.776158562,-1.471038253,0.304338024,-0.195726682,-0.069440015,-0.699441558,-0.542432056,0
0.007916258,0.577110167,-0.196411762,-0.022001362,-1.006910743,-0.039976214,-0.187212056,0.53472515,-0.155642515,-0.151171638,-0.04756993,1.282261384,-0.024423567,2
0.182158776,1.840648311,-0.236133117,-0.023636093,-1.194515143,-0.040030396,-0.019935885,0.177767256,-0.12705483,-0.190693267,-0.065668111,2.203099423,-0.8661432,2
0.113841456,0.758229476,-0.023928042,-0.02001598,-1.214262974,-0.040033248,-0.341351355,0.724536094,-0.163609575,-0.079585292,-0.024977222,1.977152123,0.437228474,1
0.026432694,0.794603733,-0.189433686,-0.02212977,-1.035121931,-0.039988381,-0.060222293,0.446902176,-0.13900542,0.398775553,-0.050850053,1.472083522,-0.066116984,2
-0.04017883,1.053004911,-0.230801151,-0.023211359,-0.201481326,-0.03788514,0.139458163,0.648045116,-0.155173864,-0.135325702,-0.060149655,-0.247889625,-0.548487317,0
-0.042427221,0.412620318,0.214042236,-0.014691994,0.752056827,-0.022711592,1.009119093,0.019119303,-0.073394339,0.253179364,-0.002203544,-0.66229996,1.054244636,0
-0.041137591,0.101559185,0.221199237,-0.006172628,0.771804659,-0.022157787,0.086034883,-1.496535246,0.19514244,0.527593692,-0.006103246,-0.39289773,1.546741742,0
-0.04342053,-0.23223747,0.197938985,0.000134172,0.831048154,-0.020342,0.475762087,0.257091233,-0.099638771,0.556302799,0.12439718,-0.995420524,1.77964605,0
-0.03931563,-0.07547366,0.065534469,-0.01825778,-0.112616084,-0.037280954,0.473134713,0.429904181,-0.123539951,1.612201407,-0.017992364,-0.140859693,0.698110778,0
-0.043990097,-0.467408969,0.040484966,-0.018603494,0.867722698,-0.019155968,0.046624267,0.580053137,-0.138771094,0.004864226,-0.0172566,-1.316409244,0.653190191,1
-0.039303191,-0.34606118,-0.234934319,-0.024001561,-0.84892809,-0.039866137,-1.556074125,1.20614595,-0.231798233,-0.184727738,-0.064989486,-0.13944265,-1.305524897,2
0.053791537,-0.092580088,-0.22056664,-0.02356695,-1.310181014,-0.040041613,-1.556074125,1.20614595,-0.231798233,-0.191811804,-0.057529552,1.677087329,-0.804887187,2
-0.04181269,-0.259480565,0.053009717,-0.018114556,0.155390202,-0.034692159,0.142961329,0.288254223,-0.11065206,2.723094733,-0.019795982,-0.519594061,0.715994996,2
-0.037549584,0.092170201,-0.235757374,-0.023285441,-0.023750842,-0.036562415,0.754263775,0.044616296,-0.049024509,-0.143528304,-0.065341595,0.033945444,-0.595450354,1
0.008025806,0.369564198,-0.22271374,-0.022900217,-1.009731862,-0.039977639,-0.142546691,0.662210112,-0.15142466,-0.103447407,-0.057244723,1.283570246,-0.37709972,2
0.042103971,0.69463361,-0.230425408,-0.023186665,-1.100007663,-0.040010529,-0.142546691,0.662210112,-0.15142466,-0.163289119,-0.060151421,1.597497937,-0.533435613,2
-0.043409055,-0.639697905,-0.227168973,-0.023996622,-0.748778373,-0.039752258,-2.010609898,1.818073768,-0.283818447,-0.145019687,-0.058036328,-0.99037174,-1.297613473,2
-0.035094569,-0.265126846,-0.230228591,-0.022924911,-0.391906845,-0.038843224,0.028232646,0.067280289,-0.09870147,-0.155459362,-0.060854781,0.216911373,-0.389418909,2
-0.025656337,0.485583684,-0.234379651,-0.023107645,-0.56681621,-0.039402257,0.516048495,0.259924232,-0.095889567,-0.194608145,-0.062440339,0.644030266,-0.487117542,2
-0.043050234,-0.501956993,-0.237224559,-0.023616338,0.201938662,-0.034087404,-0.369376682,0.384576195,-0.148612756,-0.128241637,-0.064636552,-0.849971757,-0.848149728,2
0.045132331,1.210920323,-0.22464613,-0.022510055,-1.021016337,-0.039982868,0.115811793,0.109775276,-0.112526662,-0.180440014,-0.05660499,1.619103051,-0.204384624,2
-0.025766934,-0.096404434,-0.213588564,-0.02292985,-0.853159768,-0.039870985,-0.680282654,0.506395158,-0.158688744,-0.146697492,-0.056937827,0.640383176,-0.391906052,2
-0.038291282,-0.337724965,-0.238083399,-0.023902786,-0.534373344,-0.039320602,-0.680282654,0.506395158,-0.158688744,-0.215487496,-0.067189361,-0.033675086,-1.160680889,1
-0.040073045,-0.353623932,-0.226202778,-0.02308789,-0.116847762,-0.0373147,0.183247736,0.404407189,-0.124477252,-0.131224401,-0.060864805,-0.233754778,-0.475951679,2
-0.028189685,-0.032206985,-0.226489058,0.129835957,-0.523088869,-0.039289423,0.53706749,0.29958622,-0.103387976,-0.182304242,1.185125262,0.554695251,3.224374552,0
-0.041600206,-0.419368307,-0.22235589,-0.023305196,-0.281883212,-0.038343792,-0.646126787,0.619715125,-0.173685562,-0.218470261,-0.059818396,-0.476909001,-0.608461892,0
-0.016112222,-0.277094041,0.081637721,-0.017714516,-0.73185166,-0.039725262,0.41795985,0.350580205,-0.109480433,0.132563828,-0.016713596,0.898766776,0.763896809,1
-0.042846238,-0.308376332,-0.118758303,-0.018756595,-0.177501816,-0.037732382,-0.783626047,0.866186051,-0.191962935,0.072535694,-8.39E-05,-0.78218226,0.632447313,0
-0.017247783,-0.12403426,-0.029295792,-0.016287214,-0.792505714,-0.039806916,-0.025190634,0.208930247,-0.136896492,0.384980268,0.00413185,0.873322796,0.914366526,1
0.491033336,4.335496963,-0.211083614,-0.021626016,-1.22554745,-0.040034579,0.495905291,-0.20468763,-0.043635028,-0.087415049,-0.054608084,2.745159373,0.086137325,2
-0.042757788,-0.258015281,-0.194622512,-0.010350821,0.217454815,-0.033859836,0.071146428,0.619715125,-0.149784383,0.192778385,0.068911553,-0.75491079,1.342946893,0
-0.015695902,0.216418476,-0.038242043,-0.018129372,-0.776989561,-0.039786764,0.22703731,0.421405184,-0.113698289,0.071230734,-0.019225506,0.907843911,0.714163634,0
-0.031806681,-0.414426737,-0.238870669,-0.023799072,-0.659913131,-0.03960644,-0.142546691,0.662210112,-0.15142466,-0.206166357,-0.066365742,0.400225584,-1.032749219,2
-0.025742838,0.987905088,-0.235721589,-0.023058257,-0.666965928,-0.039619653,0.142961329,0.384576195,-0.120259397,-0.188269771,-0.060837055,0.641179564,-0.459494353,2
-0.033271937,-0.128245338,-0.235274276,-0.012197918,-0.463845374,-0.039109099,0.363660779,0.449735175,-0.124945902,-0.191438958,0.036549528,0.325017642,1.232750334,0
-0.035158334,0.432300661,-0.237331914,-0.023517562,-0.410244117,-0.038914232,-0.110142406,0.004954308,-0.094952266,-0.165899038,-0.065712246,0.212772469,-0.763878951,2
0.014061459,1.589702459,-0.234737501,-0.023132339,-0.946256689,-0.039943514,-0.110142406,0.004954308,-0.094952266,-0.180440014,-0.062675525,1.351785352,-0.501301351,2
-0.01416502,-0.177231343,-0.232107304,-0.022021117,-0.630291383,-0.03954912,-0.017308511,-0.737291471,0.011431415,-0.193489609,-0.059676925,0.940142482,-0.030695952,1
-0.008661499,0.293506979,-0.232071519,-0.023468175,-0.910992704,-0.039919274,-0.208231051,0.418572185,-0.140177046,-0.187710503,-0.063569388,1.044254434,-0.724901677,2
-0.031550396,-0.073673209,-0.227884673,-0.023552134,-0.748778373,-0.039749882,-0.271288037,0.880351047,-0.189151031,-0.18416847,-0.061598857,0.412506199,-0.792358857,2
0.00727473,-0.099455317,-0.228528803,-0.02340891,-1.056280322,-0.039996461,-0.579566635,0.548890146,-0.158688744,-0.191625381,-0.061985537,1.274541525,-0.680541766,2
-0.038456713,-0.401406772,-0.232447261,-0.023828704,-0.784042358,-0.039795414,-1.280199811,0.999337012,-0.213520861,-0.173915217,-0.063566085,-0.049799357,-1.067229773,2
-0.044205127,-0.390513831,-0.233932339,-0.023823766,0.364152993,-0.031597564,-1.034978199,0.789695074,-0.195477814,-0.12041188,-0.064662508,-1.498220044,-1.061377105,0
0.074317886,0.625988747,-0.097466225,-0.018544228,-1.044995847,-0.039992183,0.064140096,-0.156526644,-0.070816761,0.042148781,-0.030588618,1.796389582,0.661075199,2
-0.035429798,0.071093327,-0.233986016,-0.023216298,-0.329842232,-0.038580105,0.039617935,-0.111198658,-0.080892748,-0.072874072,-0.063866034,0.194841772,-0.551532505,2
-0.016589942,0.351946424,-0.224771378,-0.02268785,-0.703640472,-0.039682391,0.064140096,-0.156526644,-0.070816761,-0.163289119,-0.060408861,0.88818746,-0.278429992,2
-0.042106648,0.548534998,-0.237403484,-0.005515773,1.381166319,0.004692809,0.853228211,-1.431376265,0.179442646,-0.160865623,-0.001616392,-0.583852317,1.5744747,0
0.027835205,-0.030230357,0.054798968,-0.019848062,-1.139503326,-0.04002032,-0.742463848,0.599884131,-0.171107984,0.1118709,-0.02103213,1.484379952,0.466228638,1
0.004545778,0.517961714,-0.13826113,-0.020164143,-0.836233056,-0.039854635,0.497656874,0.217429244,-0.081595724,0.260822698,-0.040986939,1.240604514,0.410721589,2
-0.043601561,0.384926037,-0.22307159,-0.011136084,0.684349976,-0.024574908,0.293597461,0.565888141,-0.142285974,-0.01098171,0.056111043,-1.080929801,1.2979691,0
-0.006390911,0.275889205,-0.220387715,-0.022885401,-0.860212565,-0.039876879,0.004586276,0.126773271,-0.128226456,-0.180253591,-0.058813423,1.082659266,-0.369799698,0
0.082397382,0.298018848,-0.059713046,-0.00464655,-1.076028153,-0.04000359,0.421463016,0.373244198,-0.123305625,-0.048452688,0.102785387,1.837789063,1.609733444,0
-0.005084283,0.647151561,-0.236240472,-0.02348793,-0.837643615,-0.039856061,-0.038327506,-0.026208683,-0.087688182,-0.191438958,-0.065699175,1.103744422,-0.740261776,2
-0.030646134,0.019378716,-0.238190754,-0.023270624,-0.321378875,-0.038541416,0.558086486,-0.216019627,-0.027232258,-0.149307411,-0.065795656,0.45402161,-0.585830925,2
-0.007907317,1.142168035,-0.237832904,-0.023107645,-0.669787047,-0.039624786,0.558086486,-0.216019627,-0.027232258,-0.156391476,-0.064782107,1.057271671,-0.487117542,2
-0.028169121,-0.121262683,-0.228314093,-0.022949605,-0.611954111,-0.039508626,0.266447926,0.418572185,-0.129398083,-0.191998226,-0.059321212,0.555473752,-0.40193396,2
-0.010661606,-0.12530188,-0.226811123,-0.023231114,-0.998447386,-0.039972221,-0.711811147,0.577220137,-0.165015527,-0.169254648,-0.059653411,1.008372991,-0.560739395,2
-0.031667177,-0.61574203,-0.239174842,-0.023463236,-0.284704331,-0.038355294,0.141209746,-0.677798489,0.014477644,-0.185100584,-0.067728547,0.406939933,-0.72110803,2
-0.029362974,-0.352635618,-0.235596342,-0.023715113,-0.793916274,-0.039809103,-0.521764398,0.66787611,-0.16782743,-0.17279668,-0.064797564,0.508606486,-0.942535715,2
-0.041469976,-0.5297587,-0.217524914,-0.022880462,-0.057604268,-0.036850059,0.007213651,0.591385133,-0.144629227,-0.168695379,-0.057590104,-0.452106505,-0.367381324,2
-0.043040761,-0.564392665,-0.233180854,-0.023379277,0.221686493,-0.033815159,-0.174075184,0.611216127,-0.146972479,-0.217910992,-0.062355627,-0.846657273,-0.659265332,2
-0.036974436,-0.383638603,-0.228689836,-0.023601521,-0.932151095,-0.039934198,-1.66642385,1.081493987,-0.221722246,-0.182490665,-0.059340275,0.081808214,-0.834919499,2
-0.032188821,-0.054551479,-0.229852848,-0.02344842,-0.678250403,-0.039638474,-0.281797535,0.625381123,-0.156814142,-0.192184649,-0.06250949,0.381458647,-0.709835569,2
0.080843115,1.0361606,-0.227330006,-0.022796503,-1.043585287,-0.039991993,0.138582371,-0.17069164,-0.066833231,-0.127309523,-0.061363506,1.830033108,-0.327366545,2
-0.041788876,-0.169522493,-0.061502296,-0.016139051,0.654728229,-0.025416167,0.234043641,-0.822281446,0.048220485,2.431715933,-0.031335013,-0.514664084,0.928457238,2
0.048537961,0.550683507,-0.21913524,-0.022544626,-1.046406406,-0.039992754,-0.03482434,0.075779287,-0.119790746,-0.148934565,-0.056373207,1.642547609,-0.218247274,2
-0.023463954,-0.352614133,-0.189612611,-0.009674211,-0.812253546,-0.03982897,-0.244138501,0.571554139,-0.154470889,-0.145206109,0.079330796,0.712290559,1.379741473,0
-0.033876302,-0.265771399,-0.067585747,-0.020569121,-0.666965928,-0.039618798,-0.389519886,0.645212117,-0.167593105,1.084624949,-0.03002446,0.291181989,0.333355457,2
-0.040789214,-0.020712462,-0.240266285,-0.023626215,0.451607675,-0.030021131,0.455618884,-0.57581052,0.02759986,-0.144460418,-0.068791639,-0.336279777,-0.857095053,2
-0.029911044,-0.054959696,-0.228564588,-0.023413848,-0.789684595,-0.039802734,-0.673276322,0.509228158,-0.15939172,-0.161238468,-0.061995298,0.485866911,-0.684144427,2
-0.037115996,-0.282078582,-0.236884602,-0.023823766,-0.59079572,-0.039461572,-0.673276322,0.509228158,-0.15939172,-0.199827983,-0.066330568,0.070360327,-1.061377105,2
0.013723377,0.357962249,-0.217703839,-0.022742177,-1.009731862,-0.039977735,0.001958902,0.633880121,-0.151190335,-0.168695379,-0.055662147,1.348153174,-0.302518051,2
-0.036452513,0.035750354,-0.238029722,-0.023418787,-0.153522307,-0.037574492,0.129824456,-0.428494563,-0.026060631,-0.16272985,-0.066741317,0.122307873,-0.687763652,2
-0.043062992,-0.509240439,-0.240051575,-0.024041071,0.190654187,-0.034253849,-0.196845762,0.684874105,-0.154939539,-0.157696435,-0.068738383,-0.854463366,-1.371852964,2
-0.014085568,-0.234746929,-0.239300089,-0.023349644,-0.623238586,-0.039533626,0.20952148,-0.570144521,-0.01668762,-0.16608546,-0.066512864,0.941774474,-0.63854887,1
0.000201645,0.223160497,1.00846933,-0.002177169,-0.906761026,-0.039916232,0.300603793,0.565888141,-0.143691925,3.765011632,0.144471171,1.182508437,1.702057983,0
-0.042761976,-0.482620412,-0.241338045,-0.024194173,0.197706984,-0.034137404,-0.063725459,0.53472515,-0.145332202,-0.188083348,-0.070465363,-0.756175833,-1.699725246,1
-0.042494864,-0.562265641,-0.238137077,-0.023863276,0.118715657,-0.03512258,0.001958902,0.633880121,-0.151190335,-0.171864567,-0.067024821,-0.680176728,-1.109464122,2
-0.037335717,0.242458405,-0.186391961,-0.020643203,-0.056193708,-0.036844641,0.299728002,-0.397331573,-0.027232258,0.461413606,-0.049456028,0.052169632,0.318342031,2
-0.03942337,-0.423020773,-0.236240472,-0.023971929,-0.844696412,-0.039862715,-1.66642385,1.081493987,-0.221722246,-0.20635278,-0.065190957,-0.153268326,-1.259206826,2
0.024205999,-0.333213096,-0.209294363,-0.022376708,-1.068975356,-0.040001214,-0.552417099,0.262757231,-0.130101059,-0.19628595,-0.054031296,1.452055206,-0.153090576,2
-0.036832437,-0.582440141,-0.231337926,-0.023374338,-0.514625513,-0.039263948,-0.552417099,0.262757231,-0.130101059,-0.205607089,-0.063164063,0.093086778,-0.655774506,1
-0.037073328,-0.105256291,-0.235667912,-0.023655848,-0.456792577,-0.039081343,-0.196845762,0.449735175,-0.1434576,-0.18081286,-0.065242248,0.073832784,-0.884557609,2
-0.032465371,-0.205140475,-0.227687856,-0.023394093,-0.697998235,-0.039673836,-0.420172587,0.599884131,-0.160563346,-0.137376353,-0.061713897,0.367520517,-0.669831667,2
0.003657325,0.451637242,-0.22378729,-0.02320642,-1.019605777,-0.039981727,-0.410538881,0.548890146,-0.154470889,-0.128055214,-0.06014681,1.229149994,-0.545453864,2
-0.040743405,-0.371327646,-0.238655959,-0.023922541,-0.279062093,-0.038332385,-0.410538881,0.548890146,-0.154470889,-0.185659852,-0.067527924,-0.329198912,-1.187595651,2
-0.012824303,0.19942377,-0.238942239,-0.023947235,-0.933561654,-0.039934578,-0.410538881,0.548890146,-0.154470889,-0.212318309,-0.067782445,0.967131883,-1.222587195,2
-0.031761027,-0.646358283,-0.235846837,-0.023517562,-0.702229913,-0.03968011,-0.410538881,0.548890146,-0.154470889,-0.202065056,-0.063353777,0.402430771,-0.763878951,2
-0.04152096,-0.459889187,-0.238047614,-0.023853398,0.034082093,-0.036005188,0.357530239,0.648045116,-0.153299262,-0.157882858,-0.066854775,-0.461700812,-1.097164182,2
-0.039898407,0.920957548,-0.236061547,-0.020983977,0.74500403,-0.022913209,-0.583069801,-2.558909929,0.546630371,-0.065044315,-0.065562818,-0.211090934,0.245334164,2
-0.036930936,-0.419024546,-0.218598465,-0.02356695,-0.836233056,-0.039854635,-1.149706882,1.115489977,-0.225237125,-0.193303186,-0.058376625,0.085284817,-0.804887187,2
-0.028669822,-0.303348821,-0.214304264,-0.023482991,-0.998447386,-0.039971841,-1.149706882,1.115489977,-0.225237125,-0.196099527,-0.057012508,0.536239631,-0.736393561,2
-0.014763992,-0.332998246,-0.219672015,-0.023581766,-1.109881579,-0.040013286,-1.149706882,1.115489977,-0.225237125,-0.211945464,-0.058617352,0.927701484,-0.81761814,2
0.011111035,0.129360891,-0.231928379,-0.022924911,-0.861623125,-0.039878875,0.485395794,0.129606271,-0.085110604,-0.162170582,-0.061502351,1.319359623,-0.389418909,2
-0.040713138,-0.412063377,-0.237224559,-0.023715113,-0.483593206,-0.039169461,-0.782750256,0.874685049,-0.192431585,-0.168508957,-0.063440099,-0.324563695,-0.942535715,2
-0.035404882,-0.269101588,-0.232053626,-0.022934788,-0.269188177,-0.038276111,0.569471775,0.228761241,-0.091437386,-0.159560663,-0.061286228,0.196508937,-0.394401078,2
-0.029547652,0.264931809,-0.227383683,-0.022880462,-0.56822677,-0.039405394,0.061512722,0.16360226,-0.100576073,-0.170559607,-0.060401524,0.501035318,-0.367381324,2
-0.024285549,-0.320128677,-0.229817063,-0.023221237,-0.690945438,-0.039661383,0.100047546,0.313751216,-0.123539951,-0.183795624,-0.062102107,0.687566878,-0.554589519,2
0.072744888,0.615353627,-0.22564811,-0.023063196,-1.090133747,-0.040007963,0.100047546,0.313751216,-0.123539951,-0.190506844,-0.060697617,1.788003794,-0.462213458,2
